"id","favors","slavery","deserve","harder","rr_all","rr","notes","valid_items"
302510377,1,0.75,0.75,0.75,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302722346,0.5,0.25,0.5,0.5,0.4375,0.4375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304674396,0.75,0.75,0.5,0.75,0.6875,0.6875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303161624,1,1,1,1,1,1,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303082232,1,1,1,1,1,1,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302849076,0.5,0.5,0.5,0.5,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303063029,1,1,1,0.75,0.9375,0.9375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303137518,1,0,0,1,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303335980,0,0,0,0,0,0,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303420760,1,1,1,0.75,0.9375,0.9375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304268379,0.25,0,0.25,0,0.125,0.125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302601904,NA,NA,NA,NA,NA,NA,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",0
302629807,0.25,0,0,0,0.0625,0.0625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302526030,0.5,0.25,0.5,0.25,0.375,0.375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302555451,NA,0.5,0.75,0.5,NA,0.583333333333333,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",3
302636168,0,0,0,0,0,0,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957487,1,1,1,0.75,0.9375,0.9375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302597893,1,0.75,0.75,0.75,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304074200,0.25,0.25,0.75,0,0.3125,0.3125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957533,0,0,0,0,0,0,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957543,1,0.75,0.75,0.75,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303028515,0.25,0.25,0.25,0.25,0.25,0.25,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302747834,0,0,0.5,0,0.125,0.125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957570,1,1,0.75,0.5,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304356212,1,1,1,0.5,0.875,0.875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302840114,0.75,0.5,0.75,0.5,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304674594,0.75,0.75,0.75,0.5,0.6875,0.6875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302717543,0.5,0.25,0.25,0,0.25,0.25,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302541054,0.75,0.25,0.5,0.5,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302732145,0.75,0.75,0.5,0.5,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302565286,1,1,0.25,0.75,0.75,0.75,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957624,0.25,0.25,0.5,0.25,0.3125,0.3125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303185468,0.25,0.25,0.5,0.5,0.375,0.375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302745566,0.75,0.75,0.5,0.5,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304056804,1,0.75,0.5,1,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302518438,1,0.75,1,0.75,0.875,0.875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302544398,0.25,0.25,0,0,0.125,0.125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303143665,0.25,0.25,0.25,0.25,0.25,0.25,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304309866,0.75,0.5,0.5,0.5,0.5625,0.5625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303006772,NA,NA,NA,NA,NA,NA,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",0
304232088,1,1,1,1,1,1,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302745744,0.5,0.25,0.25,0.5,0.375,0.375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302529458,0.75,1,0.25,0.25,0.5625,0.5625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303134330,0.75,0.75,0.5,0.5,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303241494,1,0.5,0.5,0.75,0.6875,0.6875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957755,1,0.25,0.5,0.75,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302485733,1,0.75,0.5,0.25,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302580199,1,1,0.5,1,0.875,0.875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302526400,0.75,0.75,1,0.75,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303098456,0.25,0.75,0.75,0.25,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302615790,0.5,0.25,0.5,0.5,0.4375,0.4375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302561008,0.5,0.5,0.5,0.5,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303054646,1,1,1,1,1,1,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304674776,1,1,1,0.25,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303096130,0.75,0.75,0.75,0.75,0.75,0.75,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303202831,1,1,0.75,0.75,0.875,0.875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302545177,1,0.75,0.5,0.5,0.6875,0.6875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302524369,0.75,0.5,0.75,0.75,0.6875,0.6875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302556239,0.75,0.75,0.75,0.75,0.75,0.75,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302989467,1,1,1,1,1,1,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302545900,0.75,1,0.75,0.5,0.75,0.75,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303010196,1,1,0.75,0.5,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304068026,1,0.75,0.75,0.75,0.8125,0.8125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302515456,1,1,1,0.75,0.9375,0.9375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304957846,0.75,0.5,0.5,0.5,0.5625,0.5625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304222011,1,0.75,0.75,1,0.875,0.875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302542822,0.5,0.25,0.25,0.25,0.3125,0.3125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303099896,NA,NA,NA,NA,NA,NA,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",0
302806191,0.25,0,0,0,0.0625,0.0625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303544346,0,0,0.25,0.25,0.125,0.125,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302652856,NA,NA,NA,NA,NA,NA,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",0
302522663,0.75,0.75,0.5,0.25,0.5625,0.5625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303495545,0.5,0.25,0.75,0.5,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303202568,1,1,0.5,NA,NA,0.833333333333333,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",3
302554087,0.75,0.5,0.5,0.75,0.625,0.625,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302544852,0.25,0,0.25,0.25,0.1875,0.1875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302631774,1,0.5,0.5,1,0.75,0.75,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
305301425,0.75,0.75,0.75,0.75,0.75,0.75,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
304465856,NA,NA,NA,NA,NA,NA,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",0
304674993,1,1,1,0.5,0.875,0.875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303097172,0.75,0.75,0.5,0.75,0.6875,0.6875,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302554204,1,1,1,1,1,1,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
302411907,0.5,0.5,0.5,0.5,0.5,0.5,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
306429482,0.5,0.25,0.5,0.25,0.375,0.375,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",4
303494276,NA,NA,NA,NA,NA,NA,"delaware-d 2016 module; 5-point, using (dis)agree not somewhat (dis)agree; special favors not included in favors item, see codebook",0
